id_unique;url;prix;cp;type;date_vente;status;titre
https://www.vench.fr/vente-164958-une-maison-saint-palais-sur-mer.html;https://www.vench.fr/vente-164958-une-maison-saint-palais-sur-mer.html;9800.0;17420;Maison;12/06/2026;future;UNE MAISON • 92,24m² • Saint-Palais-sur-Mer
https://www.vench.fr/vente-164955-un-ancien-corps-de-ferme-pouillon.html;https://www.vench.fr/vente-164955-un-ancien-corps-de-ferme-pouillon.html;250000.0;40350;Autre;11/06/2026;future;UN ANCIEN CORPS DE FERME • Pouillon
https://www.vench.fr/vente-164962-une-maison-d-habitation-mensignac.html;https://www.vench.fr/vente-164962-une-maison-d-habitation-mensignac.html;45000.0;24350;Maison;02/06/2026;future;UNE MAISON D'HABITATION • Mensignac
https://www.vench.fr/vente-164957-une-maison-d-habitation-rivedoux-plage.html;https://www.vench.fr/vente-164957-une-maison-d-habitation-rivedoux-plage.html;1500000.0;17940;Maison;03/06/2026;future;UNE MAISON D'HABITATION • 85,43m² • Rivedoux-Plage
https://www.vench.fr/vente-164954-une-maison-ondres.html;https://www.vench.fr/vente-164954-une-maison-ondres.html;1000.0;40440;Maison;11/06/2026;future;UNE MAISON • Ondres
https://www.vench.fr/vente-164966-un-appartement-saint-etienne.html;https://www.vench.fr/vente-164966-un-appartement-saint-etienne.html;12000.0;42100;Appartement;02/07/2026;future;UN APPARTEMENT • 65,18m² • 3 pièces • Saint-Étienne
https://www.vench.fr/vente-164959-un-ensemble-immobilier-asnieres-la-giraud.html;https://www.vench.fr/vente-164959-un-ensemble-immobilier-asnieres-la-giraud.html;139000.0;17400;Maison;12/06/2026;future;UN ENSEMBLE IMMOBILIER • Asnières-la-Giraud
https://www.vench.fr/vente-164964-un-ensemble-immobilier-a-usage-mixte-sury-le-comtal.html;https://www.vench.fr/vente-164964-un-ensemble-immobilier-a-usage-mixte-sury-le-comtal.html;30000.0;42450;Appartement;02/07/2026;future;UN ENSEMBLE IMMOBILIER A USAGE MIXTE • Sury-le-Comtal
https://www.vench.fr/vente-164965-une-maison-d-habitation-perigueux.html;https://www.vench.fr/vente-164965-une-maison-d-habitation-perigueux.html;60000.0;24000;Maison;02/06/2026;future;UNE MAISON D'HABITATION • Périgueux
https://www.vench.fr/vente-164951-un-logement-montrouge.html;https://www.vench.fr/vente-164951-un-logement-montrouge.html;80000.0;92120;Appartement;18/06/2026;future;UN LOGEMENT • 35,1m² • Montrouge
https://www.vench.fr/vente-164947-une-maison-d-habitation-merignac.html;https://www.vench.fr/vente-164947-une-maison-d-habitation-merignac.html;200000.0;33700;Maison;11/06/2026;future;UNE MAISON D'HABITATION • Mérignac
https://www.vench.fr/vente-164948-une-maison-d-habitation-naujac-sur-mer.html;https://www.vench.fr/vente-164948-une-maison-d-habitation-naujac-sur-mer.html;16000.0;33990;Maison;11/06/2026;future;UNE MAISON D'HABITATION • Naujac-sur-Mer
https://www.vench.fr/vente-164949-une-maison-d-habitation-perissac.html;https://www.vench.fr/vente-164949-une-maison-d-habitation-perissac.html;88000.0;33240;Maison;03/07/2026;future;UNE MAISON D'HABITATION • Périssac
https://www.vench.fr/vente-164946-une-maison-d-habitation-angouleme.html;https://www.vench.fr/vente-164946-une-maison-d-habitation-angouleme.html;3000.0;16000;Maison;24/06/2026;future;UNE MAISON D'HABITATION • Angoulême
https://www.vench.fr/vente-164952-une-maison-d-habitation-levignacq.html;https://www.vench.fr/vente-164952-une-maison-d-habitation-levignacq.html;106000.0;40170;Maison;25/06/2026;future;UNE MAISON D'HABITATION • Lévignacq
https://www.vench.fr/vente-164945-une-maison-d-habitation-mitoyenne-ruelle-sur-touvre.html;https://www.vench.fr/vente-164945-une-maison-d-habitation-mitoyenne-ruelle-sur-touvre.html;3000.0;16600;Maison;27/05/2026;future;UNE MAISON D'HABITATION MITOYENNE • 117,56m² • Ruelle-sur-Touvre
https://www.vench.fr/vente-164950-pavillon-de-10166-m-villepinte.html;https://www.vench.fr/vente-164950-pavillon-de-10166-m-villepinte.html;50000.0;93420;Maison;07/07/2026;future;PAVILLON DE 101,66 M² • Villepinte
https://www.vench.fr/vente-164943-un-chalet-et-une-maison-a-usage-d-habitation-la-neuville-les-wasigny.html;https://www.vench.fr/vente-164943-un-chalet-et-une-maison-a-usage-d-habitation-la-neuville-les-wasigny.html;10000.0;8270;Maison;28/05/2026;future;UN CHALET ET UNE MAISON À USAGE D'HABITATION • La Neuville-lès-Wasigny
https://www.vench.fr/vente-164944-une-maison-a-usage-d-habitation-nouvion-sur-meuse.html;https://www.vench.fr/vente-164944-une-maison-a-usage-d-habitation-nouvion-sur-meuse.html;64000.0;8160;Maison;28/05/2026;future;UNE MAISON À USAGE D'HABITATION • Nouvion-sur-Meuse
https://www.vench.fr/vente-164942-trois-locaux-commerciaux-charleville-mezieres.html;https://www.vench.fr/vente-164942-trois-locaux-commerciaux-charleville-mezieres.html;27000.0;8000;Autre;28/05/2026;future;TROIS LOCAUX COMMERCIAUX • Charleville-Mézières
https://www.vench.fr/vente-164953-une-maison-a-usage-d-habitation-saint-jean-de-marsacq.html;https://www.vench.fr/vente-164953-une-maison-a-usage-d-habitation-saint-jean-de-marsacq.html;200000.0;40230;Maison;28/05/2026;future;UNE MAISON À USAGE D'HABITATION • Saint-Jean-de-Marsacq
https://www.vench.fr/vente-165016-une-maison-d-habitation-grancey-le-chateau-neuvelle.html;https://www.vench.fr/vente-165016-une-maison-d-habitation-grancey-le-chateau-neuvelle.html;10000.0;21580;Maison;17/06/2026;future;UNE MAISON D'HABITATION • 76m² • Grancey-le-Château-Neuvelle
https://www.vench.fr/vente-165009-un-appartement-lunel.html;https://www.vench.fr/vente-165009-un-appartement-lunel.html;25000.0;34400;Appartement;01/06/2026;future;UN APPARTEMENT • 54,05m² • Lunel
https://www.vench.fr/vente-165007-un-appartement-de-type-p3-nimes.html;https://www.vench.fr/vente-165007-un-appartement-de-type-p3-nimes.html;3000.0;30000;Appartement;11/06/2026;future;UN APPARTEMENT DE TYPE P3 • Nîmes
https://www.vench.fr/vente-165013-une-maison-a-usage-d-habitation-agde.html;https://www.vench.fr/vente-165013-une-maison-a-usage-d-habitation-agde.html;280000.0;34300;Maison;16/06/2026;future;UNE MAISON À USAGE D'HABITATION • Agde
https://www.vench.fr/vente-165005-une-maison-d-habitation-longages.html;https://www.vench.fr/vente-165005-une-maison-d-habitation-longages.html;120000.0;31410;Maison;04/06/2026;future;UNE MAISON D'HABITATION • 94,33m² • Longages
https://www.vench.fr/vente-165008-une-maison-d-habitation-puilacher.html;https://www.vench.fr/vente-165008-une-maison-d-habitation-puilacher.html;350000.0;34230;Maison;01/06/2026;future;UNE MAISON D'HABITATION • 394,43m² • Puilacher
https://www.vench.fr/vente-165011-une-parcelle-de-terre-lunel-viel.html;https://www.vench.fr/vente-165011-une-parcelle-de-terre-lunel-viel.html;10000.0;34400;Terrain;01/06/2026;future;UNE PARCELLE DE TERRE • Lunel-Viel
https://www.vench.fr/vente-165006-dix-neuf-bureaux-revel.html;https://www.vench.fr/vente-165006-dix-neuf-bureaux-revel.html;350000.0;31250;Autre;18/06/2026;future;DIX-NEUF BUREAUX • Revel
https://www.vench.fr/vente-165015-une-maison-auvillars-sur-saone.html;https://www.vench.fr/vente-165015-une-maison-auvillars-sur-saone.html;10000.0;21250;Maison;17/06/2026;future;UNE MAISON • Auvillars-sur-Saône
https://www.vench.fr/vente-165012-pavillon-de-7648-m-saint-maur-des-fosses.html;https://www.vench.fr/vente-165012-pavillon-de-7648-m-saint-maur-des-fosses.html;69000.0;94100;Maison;02/07/2026;future;PAVILLON DE 76,48 M • Saint-Maur-des-Fossés
https://www.vench.fr/vente-165017-un-tenement-immobilier-saint-chef.html;https://www.vench.fr/vente-165017-un-tenement-immobilier-saint-chef.html;80000.0;38890;Immeuble;26/06/2026;future;UN TÈNEMENT IMMOBILIER • Saint-Chef
https://www.vench.fr/vente-165010-une-parcelle-de-terre-lunel.html;https://www.vench.fr/vente-165010-une-parcelle-de-terre-lunel.html;3000.0;34400;Terrain;01/06/2026;future;UNE PARCELLE DE TERRE • Lunel
